sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv,subset
00291_0011_surprise_0011_001441,0011,surprise,happy,True,0.0,0.9999999403953552,True,skip_identical,1,I choose the right way.,I choose the right way.,Voxtral_EN
00292_0011_surprise_0011_001624,0011,surprise,happy,True,0.0,1.0,True,skip_identical,1,Do you know the lid opens?,Do you know the lid opens?,Voxtral_EN
00293_0011_surprise_0011_001658,0011,surprise,happy,True,0.3333333333333333,0.5122352838516235,False,0,0,"Mom shuts one's mouth, doesn't it?","Love Shucks one's mouth, doesn't it?",Voxtral_EN
00294_0011_surprise_0011_001458,0011,surprise,happy,True,0.0,1.0,True,skip_identical,1,The octopus has eight legs.,The octopus has eight legs.,Voxtral_EN
00295_0011_surprise_0011_001416,0011,surprise,happy,True,0.0,1.0,True,skip_identical,1,"Mr. Chairman, I move for division.","Mr. Chairman, I move for division.",Voxtral_EN
00296_0011_surprise_0011_001443,0011,surprise,happy,True,0.7142857142857143,0.7768779397010803,False,0,0,Story 29. A boy and a monkey?,Store twinning on a boy and a monkey.,Voxtral_EN
00297_0011_surprise_0011_001725,0011,surprise,happy,True,0.0,1.0,True,skip_identical,1,She has no place for hot pepper.,She has no place for hot pepper.,Voxtral_EN
00298_0011_surprise_0011_001622,0011,surprise,happy,True,0.8,0.23211705684661865,False,0,0,Ask God to help you.,Got to Hill.,Voxtral_EN
00299_0011_surprise_0011_001430,0011,surprise,happy,True,1.0,0.4104768633842468,False,0,0,Must the name mean something?,You must have made mean something.,Voxtral_EN
00400_0012_angry_0012_000661,0012,angry,happy,True,0.0,1.0000001192092896,True,skip_identical,1,I am safe back again.,I am safe back again.,Voxtral_EN
00401_0012_angry_0012_000587,0012,angry,happy,False,0.0,1.0000001192092896,True,skip_identical,1,What would they do at the end of the year?,What would they do at the end of the year?,Voxtral_EN
00402_0012_angry_0012_000446,0012,angry,happy,True,0.0,1.0,True,skip_identical,1,I don't painted tiger.,I don't painted tiger.,Voxtral_EN
00403_0012_angry_0012_000390,0012,angry,happy,True,2.5,0.7694462537765503,False,0,0,The Fox,"In ""Fox and the Hound.""",Voxtral_EN
00404_0012_angry_0012_000579,0012,angry,happy,True,0.3333333333333333,0.3886077404022217,False,0,0,The first year they sowed rye.,The first year they sold right.,Voxtral_EN
00405_0012_angry_0012_000550,0012,angry,happy,True,0.2857142857142857,0.14552798867225647,False,0,0,That cloth does not look worth much.,That applause does not look worse much.,Voxtral_EN
00406_0012_angry_0012_000513,0012,angry,happy,True,0.1111111111111111,0.7744366526603699,False,0,0,How they went to the mountains to eat nuts.,How they went to the mountains to eat nice.,Voxtral_EN
00407_0012_angry_0012_000409,0012,angry,happy,True,0.3333333333333333,0.9299882650375366,True,0,0,043 a silver shilling is journey,"043, a silver shilling is journeyed.",Voxtral_EN
00408_0012_angry_0012_000372,0012,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,And what are doves? And what are doves?,And what are doves? And what are doves?,Voxtral_EN
00409_0012_angry_0012_000530,0012,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,Toast from the breadfruit tree.,Toast from the breadfruit tree.,Voxtral_EN
00410_0012_angry_0012_000653,0012,angry,happy,True,0.14285714285714285,0.5818197131156921,False,0,0,I am loath to see him go.,I am love to see him go.,Voxtral_EN
00411_0012_angry_0012_000418,0012,angry,happy,True,1.0,-0.06368239969015121,False,0,0,I do not eat bread.,Idina and Fred.,Voxtral_EN
00412_0012_angry_0012_000700,0012,angry,happy,True,0.3333333333333333,0.8383756875991821,True,1,1,Do you have anything in mind?,If you have anything in mind...,Voxtral_EN
00413_0012_angry_0012_000612,0012,angry,happy,True,0.0,1.0,True,skip_identical,1,I believe you are one of them.,I believe you are one of them.,Voxtral_EN
00414_0012_angry_0012_000549,0012,angry,happy,True,0.3333333333333333,0.5720372796058655,False,0,0,Captain Tom receives an angry letter.,Captain Tom receives in every letter.,Voxtral_EN
00415_0012_angry_0012_000491,0012,angry,happy,True,0.6,0.22222135961055756,False,0,0,Can I lodge here tonight?,Can I have a bite?,Voxtral_EN
00416_0012_angry_0012_000459,0012,angry,happy,True,0.6,0.6160882115364075,False,0,0,If they mother knew it.,If they mothered Mews.,Voxtral_EN
00417_0012_angry_0012_000386,0012,angry,happy,True,0.6666666666666666,0.6357659697532654,False,0,0,How I hate this foul pool.,How I hate this foul plot of the Lord.,Voxtral_EN
00418_0012_angry_0012_000394,0012,angry,happy,True,0.0,1.0,True,skip_identical,1,"Take courage, all isn't lost yet.","Take courage, all isn't lost yet.",Voxtral_EN
00419_0012_angry_0012_000581,0012,angry,happy,False,0.0,0.9999999403953552,True,skip_identical,1,He told me that I ought to change.,He told me that I ought to change.,Voxtral_EN
00420_0012_angry_0012_000482,0012,angry,happy,True,0.0,1.0,True,skip_identical,1,I thank you for this mercy.,I thank you for this mercy.,Voxtral_EN
00421_0012_angry_0012_000368,0012,angry,happy,True,0.3333333333333333,0.8165503740310669,True,0,0,Then sadly it is much farther.,"Then, happily, it is much farther.",Voxtral_EN
00422_0012_angry_0012_000594,0012,angry,happy,True,0.2,0.9039597511291504,True,0,0,Off for the prison ship.,Up for the prison ship.,Voxtral_EN
00423_0012_angry_0012_000469,0012,angry,happy,True,0.8333333333333334,0.37752509117126465,False,0,0,The owl flew into a bush.,That hour flew in Towle Bush.,Voxtral_EN
00424_0012_angry_0012_000355,0012,angry,happy,True,0.75,0.9000621438026428,True,1,1,Clear than clear water.,There's clear then clear water.,Voxtral_EN
00425_0012_neutral_0012_000196,0012,neutral,happy,True,0.125,0.9816473722457886,True,0,0,Clear are your eyes and bright your breath.,Clear are your eyes and bright with breath.,Voxtral_EN
00426_0012_neutral_0012_000105,0012,neutral,happy,True,1.1666666666666667,0.08007843792438507,False,0,0,He was killed by an arrow.,"""Come it was filled well in our own.""",Voxtral_EN
00427_0012_neutral_0012_000274,0012,neutral,happy,True,0.0,1.0,True,skip_identical,1,Because he was a man with infinite resource and sagacity.,Because he was a man with infinite resource and sagacity.,Voxtral_EN
00428_0012_neutral_0012_000285,0012,neutral,happy,True,0.3333333333333333,0.8640466332435608,True,0,0,"The straw, charcoal and the pea.","The straw, charcoal and the pea meaning",Voxtral_EN
00429_0012_neutral_0012_000192,0012,neutral,happy,True,0.3333333333333333,0.490475058555603,False,0,0,I have had to grow old.,I have had to roll,Voxtral_EN
00430_0012_neutral_0012_000284,0012,neutral,happy,True,1.0,0.3464607000350952,False,0,0,Chapter 18: The Return Journey,Slavdus Hljek returned jolly.,Voxtral_EN
00431_0012_neutral_0012_000200,0012,neutral,happy,True,1.4285714285714286,0.3910283148288727,False,0,0,That cloth does not look worth much.,If that clarith code don't look wouldn't come my rockin heart.,Voxtral_EN
00432_0012_neutral_0012_000189,0012,neutral,happy,True,0.0,1.0,True,skip_identical,1,When such wanderers meet.,When such wanderers meet.,Voxtral_EN
00433_0012_neutral_0012_000036,0012,neutral,happy,True,0.5,0.22109560668468475,False,0,0,How I hate this foul pool.,How I hoped this bout four.,Voxtral_EN
00434_0012_neutral_0012_000335,0012,neutral,happy,True,0.4,0.8121541142463684,True,0,0,But things haven't changed yet.,For Cleaves haven't changed yet.,Voxtral_EN
00435_0012_neutral_0012_000018,0012,neutral,happy,True,0.8333333333333334,0.7369304895401001,False,0,0,Then sadly it is much farther.,"Then, startled, it is much farther from you.",Voxtral_EN
00436_0012_neutral_0012_000013,0012,neutral,happy,True,0.09090909090909091,0.9906948804855347,True,skip_high_sim,1,I have bun buried all over goat on two separate occasions.,I have bun buried all over goats on two separate occasions.,Voxtral_EN
00437_0012_neutral_0012_000318,0012,neutral,happy,True,0.25,0.46831244230270386,False,0,0,The name of the song is called Haddocks.,If name of the song is called Habibs.,Voxtral_EN
00438_0012_neutral_0012_000212,0012,neutral,happy,True,1.0,0.06936023384332657,False,0,0,No thank you.,I feel like.,Voxtral_EN
00439_0012_neutral_0012_000208,0012,neutral,happy,True,1.75,0.25494393706321716,False,0,0,"However, somebody killed something.","Hey, I'm Talal, very. Somebody's good, somebody.",Voxtral_EN
00440_0012_neutral_0012_000022,0012,neutral,happy,True,0.125,0.9914864301681519,True,skip_high_sim,1,And what are doves and what are doves?,"And what are doves, and what are doves?",Voxtral_EN
00441_0012_neutral_0012_000224,0012,neutral,happy,True,1.0,0.4432595372200012,False,0,0,Do you know the lid opens?,And we know the Lord opens for you.,Voxtral_EN
00442_0012_neutral_0012_000175,0012,neutral,happy,True,0.0,1.0,True,skip_identical,1,All this have we won by our labor.,All this have we won by our labor.,Voxtral_EN
00443_0012_neutral_0012_000059,0012,neutral,happy,True,0.5,0.4487367272377014,False,0,0,043 a silver shilling is journey.,"0-4-3, a silver ceiling is garnered.",Voxtral_EN
00444_0012_neutral_0012_000256,0012,neutral,happy,False,0.0,1.0,True,skip_identical,1,I must have two to fetch and carry.,I must have two to fetch and carry.,Voxtral_EN
00445_0012_neutral_0012_000280,0012,neutral,happy,True,0.8,0.16308236122131348,False,0,0,Your path now goes south.,Your heart now glows with sun.,Voxtral_EN
00446_0012_neutral_0012_000151,0012,neutral,happy,True,0.14285714285714285,0.9848623871803284,True,1,1,All the way to China is home.,All the way for China is home.,Voxtral_EN
00447_0012_neutral_0012_000242,0012,neutral,happy,True,0.5454545454545454,0.6623028516769409,False,0,0,"""Give me your hand or I will cry harder than before.""",Give me your hand. I would fly harder than before.,Voxtral_EN
00448_0012_neutral_0012_000160,0012,neutral,happy,True,1.0,-0.035077840089797974,False,0,0,Kitty can you play chess?,This is a beautiful fish.,Voxtral_EN
00449_0012_neutral_0012_000339,0012,neutral,happy,True,0.2,0.756939172744751,False,0,0,"And be with you, Tom.","And be with you, Carl.",Voxtral_EN
00450_0012_sad_0012_001225,0012,sad,happy,True,0.125,0.9629859924316406,True,1,1,All this have we won by our labour.,All this have we won by our labor.,Voxtral_EN
00451_0012_sad_0012_001104,0012,sad,happy,True,1.3333333333333333,0.2645186185836792,False,0,0,"Are you a regular darky, really?","I was calling you all regular Darcy's, because I really...",Voxtral_EN
00452_0012_sad_0012_001301,0012,sad,happy,True,0.8,0.7539575099945068,False,0,0,The ladybug told them proudly.,"Your Ladybug, comment proudly.",Voxtral_EN
00453_0012_sad_0012_001266,0012,sad,happy,True,0.0,1.0,True,skip_identical,1,It isn't picked at all.,It isn't picked at all.,Voxtral_EN
00454_0012_sad_0012_001377,0012,sad,happy,True,0.0,1.0,True,skip_identical,1,It's part of my secret.,It's part of my secret.,Voxtral_EN
00455_0012_sad_0012_001385,0012,sad,happy,True,1.0,0.3150477409362793,False,0,0,But things haven't changed yet.,We're through seventh change yes.,Voxtral_EN
00456_0012_sad_0012_001059,0012,sad,happy,False,0.0,1.0000001192092896,True,skip_identical,1,On the 22nd of last March.,On the 22nd of last March.,Voxtral_EN
00457_0012_sad_0012_001340,0012,sad,happy,True,0.8,0.7182459831237793,False,0,0,There goes the shawl again.,"There it goes, the shawl of jammy.",Voxtral_EN
00458_0012_sad_0012_001294,0012,sad,happy,True,0.8,0.6059900522232056,False,0,0,Off for the prison ship.,Up with the present ship!,Voxtral_EN
00459_0012_sad_0012_001161,0012,sad,happy,True,0.6666666666666666,0.8976959586143494,True,0,0,We nightly dance our heyday guys.,We like to dance our hey day guys.,Voxtral_EN
00460_0012_sad_0012_001319,0012,sad,happy,True,0.5,0.3616377115249634,False,0,0,But show me now your map.,"But show me Mel, you're Mac.",Voxtral_EN
00461_0012_sad_0012_001136,0012,sad,happy,True,0.4,0.6314429044723511,False,0,0,And take a tack too.,And take the tap too.,Voxtral_EN
00462_0012_sad_0012_001190,0012,sad,happy,True,2.0,0.17943239212036133,False,0,0,What an impetuous boy he is.,"We got quite a little bit of quibs through, it was hoisey.",Voxtral_EN
00463_0012_sad_0012_001141,0012,sad,happy,True,0.5714285714285714,0.3493456244468689,False,0,0,We expected Tom would jump for joy.,Three expected tombs with jumps for joy.,Voxtral_EN
00464_0012_sad_0012_001279,0012,sad,happy,True,1.5,0.27401378750801086,False,0,0,The first year they sowed rye.,"When fur is dear, and hey so do I'm.",Voxtral_EN
00465_0012_sad_0012_001215,0012,sad,happy,True,0.375,0.7372530698776245,False,0,0,They were going fast with a light clip.,Today we're going fast with a like clip.,Voxtral_EN
00466_0012_sad_0012_001061,0012,sad,happy,True,1.0,0.7953976988792419,False,0,0,Chapter 10: A Warm Welcome,The warm welcome.,Voxtral_EN
00467_0012_sad_0012_001251,0012,sad,happy,True,0.0,1.0,True,skip_identical,1,A lady is on Alice's lap.,A lady is on Alice's lap.,Voxtral_EN
00468_0012_sad_0012_001056,0012,sad,happy,True,0.7142857142857143,0.5446705222129822,False,0,0,And what's the gear and to gimbal?,"And once a year, head to Gimball.",Voxtral_EN
00469_0012_sad_0012_001165,0012,sad,happy,True,0.3333333333333333,0.664741575717926,False,0,0,"He might call it, for example.","You like call it, for example.",Voxtral_EN
00470_0012_sad_0012_001236,0012,sad,happy,True,0.8888888888888888,0.04669122397899628,False,0,0,She jumped at the tail and bit it savagely.,And enjoyed the time with young children.,Voxtral_EN
00471_0012_sad_0012_001150,0012,sad,happy,True,0.5714285714285714,0.328688383102417,False,0,0,"Well, anyhow, it didn't rain, he said.","Well, anyhow, you did it, Reen, he said.",Voxtral_EN
00472_0012_sad_0012_001363,0012,sad,happy,True,0.5,0.7306493520736694,False,0,0,Give me a fine fat goose.,Isn't he a fine fat goose?,Voxtral_EN
00473_0012_sad_0012_001380,0012,sad,happy,True,0.4,0.9710648059844971,True,1,1,She keeps saying I'm hers.,"She kept saying, I'm hers.",Voxtral_EN
00474_0012_sad_0012_001229,0012,sad,happy,True,0.8,0.5011403560638428,False,0,0,Daisy creams with pink edges.,"""Clever daisy dreams with pink edges.""",Voxtral_EN
00475_0012_surprise_0012_001552,0012,surprise,happy,True,0.6666666666666666,0.872060239315033,True,0,0,Guilty for what do you rule?,Guilty for what? I rule!,Voxtral_EN
00476_0012_surprise_0012_001419,0012,surprise,happy,True,0.2,0.8736099600791931,True,1,1,At the end of four?,"At the end of four,",Voxtral_EN
00477_0012_surprise_0012_001524,0012,surprise,happy,True,0.0,0.9999999403953552,True,skip_identical,1,"You know, answers to the name of Tom's son.","You know, answers to the name of Tom's son.",Voxtral_EN
00478_0012_surprise_0012_001664,0012,surprise,happy,True,1.0,0.3130965828895569,False,0,0,Slam the doors and wedge them.,"Hey, we're going, Snoop!",Voxtral_EN
00479_0012_surprise_0012_001415,0012,surprise,happy,True,1.0,0.4281309247016907,False,0,0,Poor Tom now is dead.,Four tums and I was dead.,Voxtral_EN
00480_0012_surprise_0012_001672,0012,surprise,happy,True,1.0,0.7122988104820251,False,0,0,No admittance except on party business.,No admissions except on party. There's this. Come on.,Voxtral_EN
00481_0012_surprise_0012_001697,0012,surprise,happy,True,0.1111111111111111,0.7943153381347656,False,0,0,How Tom and Jerry went to visit Mr. Sam.,How Tom and Jerry went to visit Mr. Sand.,Voxtral_EN
00482_0012_surprise_0012_001659,0012,surprise,happy,True,0.8571428571428571,0.16176734864711761,False,0,0,The song is called Ways and Means.,Grays and Neams.,Voxtral_EN
00483_0012_surprise_0012_001699,0012,surprise,happy,True,0.4,0.9279698729515076,True,0,0,His hope will cheat him.,His hope will cheat and hold.,Voxtral_EN
00484_0012_surprise_0012_001514,0012,surprise,happy,True,0.1,0.9238507747650146,True,0,0,A half pounds of flour and two ounces of suet.,A half pounds of flour and two ounces of sweet.,Voxtral_EN
