sample_id,speaker_id,ground_truth_emotion,target_emotion,pred_clean_1,pred_clean_2,pred_clean_3,pred_adv_1,pred_adv_2,pred_adv_3,success_emo,attack_success_p1,attack_success_p2,attack_success_p3,attack_success_joint,wer,semantic_sim,semantic_preserved,delta_linf,delta_l2,snr_db,initial_emo_loss,final_emo_loss,final_asr_loss,final_per_loss,final_total_loss,loss_reduction_rate,converge_step,total_steps,llm_judge_result,subset,asr_text_clean,asr_text_adv
00354_0013_sad_0013_001053,0013,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.7706055641174316,10.540366423900164,1.1733899116516113,0.008990156464278698,0.07228779047727585,0.03340082988142967,0.00971336837735027,0.992338304279756,1,60,,Voxtral_EN,That I owe my thanks to you.,That I owe my thanks to you.
00355_0013_sad_0013_001182,0013,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.00800000037997961,0.5137612819671631,18.07835966902378,1.1611217260360718,0.03590871021151543,0.11075093597173691,0.016429077833890915,0.03701638386201113,0.9690741208209898,2,60,,Voxtral_EN,I thank you for this mercy.,I thank you for this mercy.
00356_0013_sad_0013_001357,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.7866483330726624,False,0.008000001311302185,0.7209051251411438,23.26191522644524,2.874603271484375,0.02661231905221939,0.45989990234375,0.02918614260852337,0.03121160993708298,0.9907422637008002,17,60,,Voxtral_EN,I owe them five hundred dollars.,"I owe them $500, so they're for"
00357_0013_sad_0013_001144,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.8564450144767761,True,0.008000001311302185,0.5958127379417419,24.14626004779343,1.9283835887908936,0.11285342276096344,0.6171176433563232,0.026150574907660484,0.11902486070027575,0.9414777104425976,9,60,,Voxtral_EN,They found a cow grazing in a field.,If they've found a cow grazing in a field.
00358_0013_sad_0013_001396,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.8059139251708984,15.97216235781946,2.2577342987060547,0.04174923151731491,0.14436422288417816,0.03071264736354351,0.04319318087263033,0.9815083504107449,5,60,,Voxtral_EN,I am going to back home.,I am going to back home.
00359_0013_sad_0013_001127,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.8751070499420166,True,0.008000001311302185,0.8647435903549194,9.819894034691469,2.86405086517334,0.02290564402937889,1.3601675033569336,0.04934637248516083,0.03650781252667308,0.9920023613030376,3,60,,Voxtral_EN,But I saw you walking.,What I saw you walk me.
00360_0013_sad_0013_001367,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.125,0.7776892185211182,False,0.008000001311302185,0.8502604365348816,13.652540210392512,3.203667402267456,0.02481892518699169,0.9656957983970642,0.029513902962207794,0.03447617830999196,0.9922529644714599,9,60,,Voxtral_EN,At length they came to a sharp bend.,At length they came to a sharp and
00361_0013_sad_0013_001065,0013,sad,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,1.0,0.4575801193714142,False,0.008000001311302185,0.7136529088020325,15.040018520189447,5.09102725982666,0.021775541827082634,3.1786060333251953,0.027500558644533157,0.05356187716592103,0.9957227607090393,7,60,,Voxtral_EN,"Poor Tom, now is dead.",Poor Tom. The canal was good.
00362_0013_sad_0013_001198,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.5858620405197144,22.83688102810016,1.1027412414550781,0.010381262749433517,0.04947388172149658,0.013502861373126507,0.010876136595262214,0.9905859485805253,1,60,,Voxtral_EN,"And on top of them came Winnie, the cute bear.","And on top of them came Winnie, the cute bear."
00363_0013_sad_0013_001246,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.125,0.7166755199432373,False,0.008000001311302185,0.9531598091125488,19.276522039753814,1.291722059249878,0.022618498653173447,0.1965278685092926,0.025722432881593704,0.02458403456259519,0.9824896551923032,2,60,,Voxtral_EN,Clear are your eyes and bright your breath.,Clear are your eyes and bright your breast.
00364_0013_sad_0013_001056,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.8181818181818182,0.49572622776031494,False,0.008000001311302185,0.9490705728530884,15.421918437841303,1.897240400314331,0.01602792739868164,2.467482328414917,0.037473320960998535,0.040703125416040424,0.9915519786548789,4,60,,Voxtral_EN,"Andy, what's the guy who wrote ""To Gimble"" and ""The Gyer""?",Andy wants the gyre and to gingle.
00365_0013_sad_0013_001062,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.6,0.7284620404243469,False,0.008000001311302185,0.9120445251464844,11.875864342322167,2.671248197555542,0.018357645720243454,2.552049398422241,0.03907640278339386,0.04387853046849371,0.993127689992625,5,60,,Voxtral_EN,Her shoes were like fishes.,"For shoes, we're like fish with these fun toes."
00366_0013_sad_0013_001120,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.5,0.8986982107162476,True,0.008000001311302185,0.9278688430786133,10.080827150368886,1.5084818601608276,0.019074175506830215,0.3115805983543396,0.044716671109199524,0.022190428657084704,0.9873553829114017,4,60,,Voxtral_EN,"Tom, now let our arrows fly.","Tom, now let our arrows fly and happy."
00367_0013_sad_0013_001280,0013,sad,happy,sad,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5714285714285714,0.8812838196754456,True,0.008000001311302185,0.7659222483634949,22.558543508305284,2.8754515647888184,0.20552226901054382,0.4307587146759033,0.03811051696538925,0.2098302372624725,0.928525219646453,21,60,,Voxtral_EN,Your own wife is not at home.,If your own wife is not at home and
00368_0013_sad_0013_001211,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.75,0.5862904787063599,False,0.008000001311302185,0.8831183910369873,15.183969024890114,2.614304542541504,0.05904355272650719,1.1989980936050415,0.03372462838888168,0.07103387090884149,0.977415197133419,5,60,,Voxtral_EN,That's a full-grown colt.,That's a full grown cod.
00369_0013_sad_0013_001234,0013,sad,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,2.1666666666666665,0.03606632724404335,False,0.008000001311302185,0.9485593438148499,16.027355492515834,4.364562034606934,0.02243325114250183,3.193443775177002,0.03658971190452576,0.054368054791390896,0.9948601369473897,10,60,,Voxtral_EN,"We haven't been fine, have we?","When it happens that you bind to it, it happens with your tuna."
00370_0013_sad_0013_001130,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8,0.24016925692558289,False,0.008000001311302185,0.8934997916221619,7.201103764485608,2.8061587810516357,0.01945752650499344,2.851330518722534,0.040457598865032196,0.04797123626820743,0.9930661348757672,7,60,,Voxtral_EN,Then there was a report.,Then there was good working for us.
00371_0013_sad_0013_001352,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.960106372833252,True,0.008000001311302185,0.6445767283439636,21.470218318667136,3.1257827281951904,0.043613746762275696,0.6719628572463989,0.0239219032227993,0.050333614553771916,0.9860470958621433,7,60,,Voxtral_EN,"501 million, right?",501 million right.
00372_0013_sad_0013_001335,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.8572533130645752,True,0.008000001311302185,0.7061269879341125,19.761908830965318,1.579813003540039,0.04269273206591606,0.41938790678977966,0.028568027541041374,0.046886896814089266,0.9729760851630855,6,60,,Voxtral_EN,"The straw, charcoal and the pea.","The straw, charcoal and the peach."
00373_0013_sad_0013_001331,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.689439058303833,False,0.008000001311302185,0.7747465968132019,16.774757547851664,2.694650650024414,0.14473624527454376,1.306326150894165,0.04061751812696457,0.1577999129586667,0.9462875659695507,8,60,,Voxtral_EN,He could not help doing so.,You cannot help doing so.
00374_0013_sad_0013_001297,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.4444444444444444,0.7809543609619141,False,0.008000001311302185,0.7637673616409302,21.928631293138583,1.7160053253173828,0.017499476671218872,0.4368637204170227,0.02893279492855072,0.021868403203338386,0.9898022014191696,7,60,,Voxtral_EN,She and I are running neck and neck race.,"If she and I are running neck and neck,"
00375_0013_surprise_0013_001423,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.7195106148719788,24.48086313424377,4.115564346313477,0.023243583738803864,0.4069342315196991,0.03177211806178093,0.027313243775181472,0.9943522730340435,9,60,,Voxtral_EN,I thought you mean how old are you?,I thought you mean how old are you?
00376_0013_surprise_0013_001599,0013,surprise,happy,angry,angry,angry,happy,happy,happy,True,True,True,True,True,1.0,0.4184010624885559,False,0.008000001311302185,0.7604252099990845,19.694944245498814,4.742391586303711,0.08770902454853058,2.282191514968872,0.025570616126060486,0.11053119540438056,0.9815053179493151,15,60,,Voxtral_EN,Captain Tom receives an angry letter,A reading a letter.
00377_0013_surprise_0013_001707,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.9704625010490417,True,0.008000001311302185,0.753193736076355,22.29485725342797,3.3079090118408203,0.05026758834719658,0.457721084356308,0.03569082170724869,0.05484515609897673,0.9848038177086307,14,60,,Voxtral_EN,I owe them $500.,I owed them $500.
00378_0013_surprise_0013_001675,0013,surprise,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.125,0.9817730188369751,True,0.008000001311302185,0.6565127372741699,23.332219602293737,3.5237529277801514,0.2536171078681946,0.7246029376983643,0.02075837552547455,0.2608633448289335,0.9280264215266747,14,60,,Voxtral_EN,You shouldn't have pricked him with your horn.,You shouldn't have cricked him with your horn.
00379_0013_surprise_0013_001487,0013,surprise,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.5714285714285714,0.8774052262306213,True,0.008000001311302185,0.6607809066772461,22.22958856539797,2.6773593425750732,0.033015910536050797,1.477428674697876,0.023568173870444298,0.04779043296476826,0.987668479904421,9,60,,Voxtral_EN,"Yes, a hippo lives in the zoo.","While Hippo lives in the zoo,"
00380_0013_surprise_0013_001631,0013,surprise,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.375,0.6504249572753906,False,0.008000001311302185,0.6615380644798279,22.8862553945816,2.920652389526367,0.5130934715270996,0.9724112749099731,0.02825361117720604,0.522817866812311,0.8243223077942848,14,60,,Voxtral_EN,He told me that I ought to change?,D told me that I ought to change into
00381_0013_surprise_0013_001622,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2,0.9313481450080872,True,0.008000001311302185,0.7574094533920288,22.33789974161946,4.091796875,0.019318681210279465,0.5513573884963989,0.03500223532319069,0.024832605117596687,0.9952786802961036,13,60,,Voxtral_EN,Ask God to help you?,Ask God to help you.
00382_0013_surprise_0013_001635,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.6950309872627258,21.583869488643195,2.728975772857666,0.16600874066352844,0.0855707973241806,0.028103262186050415,0.16686472966939211,0.939168114896934,8,60,,Voxtral_EN,"If not, I shall go no further.","If not, I shall go no further."
00383_0013_surprise_0013_001578,0013,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,7.0,0.10475721210241318,False,0.008000001311302185,0.617084264755249,22.84283303262359,2.014282703399658,0.025555793195962906,3.077996253967285,0.019439704716205597,0.05633595013268292,0.9873127078176115,9,60,,Voxtral_EN,Yes.,He vowed he's changed the pigtails place.
00384_0013_surprise_0013_001682,0013,surprise,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.6050766110420227,22.401435210232048,1.0474687814712524,0.03385079652070999,0.23795069754123688,0.027142366394400597,0.036230574919786304,0.9676832406659759,2,60,,Voxtral_EN,"Alice, I won't forget it again.","Alice, I won't forget it again."
00385_0013_surprise_0013_001429,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.595697820186615,26.216382314316547,2.155940294265747,0.1149887964129448,0.3163805305957794,0.01903996244072914,0.118152792118527,0.9466642018247047,8,60,,Voxtral_EN,Rat came and replied on the leaves.,Rat came and replied on the leaves.
00386_0013_surprise_0013_001437,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.5805020928382874,23.70431124895621,2.1969735622406006,0.020719079300761223,0.11003098636865616,0.018512094393372536,0.02181957428539172,0.990569263255207,6,60,,Voxtral_EN,I think it'll encourage me.,I think it'll encourage me.
00387_0013_surprise_0013_001440,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.6666666666666667,0.4958541691303253,False,0.008000001311302185,0.5821551084518433,25.05917455759494,2.3172519207000732,0.05454699322581291,0.9312241673469543,0.012495702132582664,0.06385935985630378,0.976460482031089,9,60,,Voxtral_EN,"In ""The Fox and the Grapes.""",In which fox loses a tail and its elder sister finds one?
00388_0013_surprise_0013_001639,0013,surprise,happy,surprise,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.125,0.9268257021903992,True,0.008000001311302185,0.9266937971115112,19.980725620590675,2.769545316696167,0.44114553928375244,0.40820229053497314,0.03356213495135307,0.4452278978104517,0.8407155367257172,20,60,,Voxtral_EN,This is the way the snakes always talk?,This is the way the snakes always talk.
00389_0013_surprise_0013_001649,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.9420971274375916,True,0.008000001311302185,0.7785013318061829,19.84077019747438,2.0439181327819824,0.015085565857589245,0.5095642805099487,0.025754928588867188,0.02018146621197462,0.992619290559815,3,60,,Voxtral_EN,You may imagine how I gape.,You may imagine how I gaped.
00390_0013_surprise_0013_001550,0013,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998211860657,True,0.008000001311302185,0.5269056558609009,23.159201085160465,1.3738722801208496,0.014999818056821823,0.09111209958791733,0.018028046935796738,0.015911119333170354,0.9890820869786364,3,60,,Voxtral_EN,I hope you enjoyed yourself.,I hope you enjoyed yourself.
00391_0013_surprise_0013_001621,0013,surprise,happy,sad,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.2,0.8958640098571777,True,0.008000001311302185,0.7961821556091309,21.055514233482356,3.5401034355163574,0.41718539595603943,0.6356147527694702,0.0407041534781456,0.4235419505252689,0.8821544614288399,11,60,,Voxtral_EN,I am a selfish sinner?,I am a selfish sinner.
00392_0013_surprise_0013_001603,0013,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.8163893222808838,15.931871566951825,3.1635854244232178,0.02334669604897499,0.08685828745365143,0.03783228248357773,0.024215657246336342,0.9926201783998826,6,60,,Voxtral_EN,I was not grabbed.,I was not grabbed.
00393_0013_surprise_0013_001486,0013,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.75,0.4852215051651001,False,0.00800000037997961,0.5936335921287537,21.713495268247268,1.5628589391708374,0.03801915422081947,1.43315851688385,0.022437747567892075,0.05235096376713365,0.9756733296474023,4,60,,Voxtral_EN,And Tick Attack 2?,And tick-a-tack too.
